2025-08-16 18:38:39,223 - TrainingEngine - INFO - Epoch 1 [210/1676] Loss: 538.0009, Focal: 537.8660, Offset: 0.0438, HardNeg: 0.1589, Angle: 0.0228, LR: 0.000300 | ETA: 6.1min | Speed: 515 samples/s
2025-08-16 18:38:41,378 - TrainingEngine - INFO - Epoch 1 [220/1676] Loss: 513.6687, Focal: 513.5383, Offset: 0.0424, HardNeg: 0.1539, Angle: 0.0217, LR: 0.000300 | ETA: 6.0min | Speed: 519 samples/s
2025-08-16 18:38:43,636 - TrainingEngine - INFO - Epoch 1 [230/1676] Loss: 491.4532, Focal: 491.3268, Offset: 0.0412, HardNeg: 0.1493, Angle: 0.0208, LR: 0.000300 | ETA: 5.9min | Speed: 521 samples/s
2025-08-16 18:38:45,877 - TrainingEngine - INFO - Epoch 1 [240/1676] Loss: 471.0871, Focal: 470.9648, Offset: 0.0400, HardNeg: 0.1445, Angle: 0.0199, LR: 0.000300 | ETA: 5.9min | Speed: 523 samples/s
2025-08-16 18:38:48,039 - TrainingEngine - INFO - Epoch 1 [250/1676] Loss: 452.3442, Focal: 452.2255, Offset: 0.0389, HardNeg: 0.1403, Angle: 0.0191, LR: 0.000300 | ETA: 5.8min | Speed: 525 samples/s
2025-08-16 18:38:50,259 - TrainingEngine - INFO - Epoch 1 [260/1676] Loss: 435.0369, Focal: 434.9214, Offset: 0.0380, HardNeg: 0.1364, Angle: 0.0184, LR: 0.000300 | ETA: 5.7min | Speed: 527 samples/s
2025-08-16 18:38:52,446 - TrainingEngine - INFO - Epoch 1 [270/1676] Loss: 419.0107, Focal: 418.8983, Offset: 0.0371, HardNeg: 0.1328, Angle: 0.0177, LR: 0.000300 | ETA: 5.7min | Speed: 529 samples/s
2025-08-16 18:38:54,649 - TrainingEngine - INFO - Epoch 1 [280/1676] Loss: 404.1227, Focal: 404.0132, Offset: 0.0362, HardNeg: 0.1292, Angle: 0.0171, LR: 0.000300 | ETA: 5.6min | Speed: 531 samples/s
2025-08-16 18:38:56,878 - TrainingEngine - INFO - Epoch 1 [290/1676] Loss: 390.2547, Focal: 390.1480, Offset: 0.0354, HardNeg: 0.1257, Angle: 0.0165, LR: 0.000300 | ETA: 5.6min | Speed: 533 samples/s
2025-08-16 18:38:59,191 - TrainingEngine - INFO - Epoch 1 [300/1676] Loss: 377.3103, Focal: 377.2063, Offset: 0.0347, HardNeg: 0.1224, Angle: 0.0160, LR: 0.000300 | ETA: 5.5min | Speed: 533 samples/s
2025-08-16 18:39:01,486 - TrainingEngine - INFO - Epoch 1 [310/1676] Loss: 365.1956, Focal: 365.0942, Offset: 0.0340, HardNeg: 0.1192, Angle: 0.0155, LR: 0.000300 | ETA: 5.5min | Speed: 534 samples/s
2025-08-16 18:39:03,623 - TrainingEngine - INFO - Epoch 1 [320/1676] Loss: 353.8407, Focal: 353.7417, Offset: 0.0334, HardNeg: 0.1162, Angle: 0.0150, LR: 0.000300 | ETA: 5.4min | Speed: 536 samples/s
2025-08-16 18:39:05,852 - TrainingEngine - INFO - Epoch 1 [330/1676] Loss: 343.1693, Focal: 343.0726, Offset: 0.0328, HardNeg: 0.1133, Angle: 0.0145, LR: 0.000300 | ETA: 5.3min | Speed: 537 samples/s
2025-08-16 18:39:08,108 - TrainingEngine - INFO - Epoch 1 [340/1676] Loss: 333.1268, Focal: 333.0321, Offset: 0.0322, HardNeg: 0.1106, Angle: 0.0141, LR: 0.000300 | ETA: 5.3min | Speed: 538 samples/s
2025-08-16 18:39:10,357 - TrainingEngine - INFO - Epoch 1 [350/1676] Loss: 323.6546, Focal: 323.5620, Offset: 0.0317, HardNeg: 0.1079, Angle: 0.0137, LR: 0.000300 | ETA: 5.2min | Speed: 539 samples/s
2025-08-16 18:39:12,605 - TrainingEngine - INFO - Epoch 1 [360/1676] Loss: 314.7098, Focal: 314.6191, Offset: 0.0312, HardNeg: 0.1054, Angle: 0.0133, LR: 0.000300 | ETA: 5.2min | Speed: 540 samples/s
2025-08-16 18:39:14,920 - TrainingEngine - INFO - Epoch 1 [370/1676] Loss: 306.2452, Focal: 306.1564, Offset: 0.0307, HardNeg: 0.1030, Angle: 0.0130, LR: 0.000300 | ETA: 5.2min | Speed: 541 samples/s
2025-08-16 18:39:17,168 - TrainingEngine - INFO - Epoch 1 [380/1676] Loss: 298.2253, Focal: 298.1382, Offset: 0.0303, HardNeg: 0.1007, Angle: 0.0126, LR: 0.000300 | ETA: 5.1min | Speed: 541 samples/s
